股票代码,stock_short,company_name,regno_or_creditcode,type,更新时间
600837,海通证券,海通证券股份有限公司,9131000013220921X6,上海,
600838,上海九百,上海九百股份有限公司,91310000132234925P,上海,
600839,四川长虹,四川长虹电器股份有限公司,510700000025452 ,四川,
600841,上柴股份,上海柴油机股份有限公司,91310000607234882G,上海,
600843,上工申贝,上工申贝（集团）股份有限公司,310000400080303 ,上海,
600844,丹化科技,丹化化工科技股份有限公司,913100001322102028,上海,
600845,宝信软件,上海宝信软件股份有限公司,310000400091217 ,上海,
600846,同济科技,上海同济科技实业股份有限公司,91310000132224452D,上海,
600847,万里股份,重庆万里新能源股份有限公司,915000002028144081,重庆,
600848,上海临港,上海临港控股股份有限公司,913100001322046892,上海,
600850,华东电脑,上海华东电脑股份有限公司,91310000132222692E,上海,
600851,海欣股份,上海海欣集团股份有限公司,91310000607221926Y,上海,
600853,龙建股份,龙建路桥股份有限公司,91230100606102976R,黑龙江,
600854,春兰股份,江苏春兰制冷设备股份有限公司,913212006079000565,江苏,
600855,航天长峰,北京航天长峰股份有限公司,110000002963421 ,北京,
600856,中天能源,长春中天能源股份有限公司,91220101123999563Q,吉林,
600857,宁波中百,宁波中百股份有限公司,91330200144054104G,浙江,
600858,银座股份,银座集团股份有限公司,913700002671701644,山东,
600859,王府井,王府井集团股份有限公司,911100001013053805,北京,
600860,京城股份,北京京城机电股份有限公司,91110000101717457X,北京,
600861,北京城乡,北京城乡贸易中心股份有限公司,9111000010196866XH,北京,
600862,中航高科,中航航空高科技股份有限公司,320600000012923 ,江苏,
600863,内蒙华电,内蒙古蒙电华能热电股份有限公司,91150000114123615F,内蒙古,
600864,哈投股份,哈尔滨哈投投资股份有限公司,91230100128025258G,黑龙江,
600865,百大集团,百大集团股份有限公司,91330000143044537B,浙江,
600866,*ST星湖,广东肇庆星湖生物科技股份有限公司,441200000028883 ,广东,
600867,通化东宝,通化东宝药业股份有限公司,912205012445783007,吉林,
600868,梅雁吉祥,广东梅雁吉祥水电股份有限公司,91441400196375188U,广东,
600869,智慧能源,远东智慧能源股份有限公司,91630000226589778U,青海,
600870,厦华电子,厦门华侨电子股份有限公司,913502006120208975,福建,
600871,石化油服,中石化石油工程技术服务股份有限公司,320000400000997 ,江苏,
600872,中炬高新,中炬高新技术实业（集团）股份有限公司,91442000190357106Y,广东,
600873,梅花生物,梅花生物科技集团股份有限公司,91540000219667563J,河北,
600874,创业环保,天津创业环保集团股份有限公司,120000400079927 ,天津,
600875,东方电气,东方电气股份有限公司,91510100205115485Y,四川,
600876,洛阳玻璃,洛阳玻璃股份有限公司,914103006148088992,河南,
600877,中国嘉陵,中国嘉陵工业股份有限公司（集团）,91500000202802570Y,重庆,
600879,航天电子,航天时代电子技术股份有限公司,91420100177716821Q,湖北,
600880,博瑞传播,成都博瑞传播股份有限公司,915101007203362901,四川,
600881,亚泰集团,吉林亚泰（集团）股份有限公司,220000000023084 ,吉林,
600882,广泽股份,上海广泽食品科技股份有限公司,370000018015695 ,上海,
600883,博闻科技,云南博闻科技实业股份有限公司,91530000218920600L,云南,
600884,杉杉股份,宁波杉杉股份有限公司,91330200704803055M,浙江,
600885,宏发股份,宏发科技股份有限公司,420100000026241 ,湖北,
600886,国投电力,国投电力控股股份有限公司,911100002717519818,北京,
600887,伊利股份,内蒙古伊利实业集团股份有限公司,91150000114124263Y,内蒙古,
600888,新疆众和,新疆众和股份有限公司,91650000228601291B,新疆,
600889,南京化纤,南京化纤股份有限公司,91320100134923345G,江苏,
600890,中房股份,中房置业股份有限公司,110000006176682 ,北京,
600891,秋林集团,哈尔滨秋林集团股份有限公司,912301001270419939,黑龙江,
600892,大晟文化,大晟时代文化投资股份有限公司,130000000008277 ,河北,
600893,中航动力,中航动力股份有限公司,220000400007265 ,陕西,
600894,广日股份,广州广日股份有限公司,440101400061934 ,广东,
600895,张江高科,上海张江高科技园区开发股份有限公司,913100001322632162,上海,
600896,中海海盛,中海（海南）海盛船务股份有限公司,91460000284077535Y,海南,
600897,厦门空港,元翔（厦门）国际航空港股份有限公司,91350200158163213A,福建,
600898,三联商社,三联商社股份有限公司,9137000017003027X2,山东,
600900,长江电力,中国长江电力股份有限公司,100000000037300 ,北京,
600917,重庆燃气,重庆燃气集团股份有限公司,500000000002080 ,重庆,
600919,江苏银行,江苏银行股份有限公司,320000000022189 ,江苏,
600936,广西广电,广西广播电视信息网络股份有限公司,91450000715182397J,广西,
600958,东方证券,东方证券股份有限公司,913100001322947763,上海,
600959,江苏有线,江苏省广电有线信息网络股份有限公司,320000000075251 ,江苏,
600960,渤海活塞,山东滨州渤海活塞股份有限公司,370000018049233 ,山东,
600961,株冶集团,株洲冶炼集团股份有限公司,430200000052303 ,湖南,
600962,国投中鲁,国投中鲁果汁股份有限公司,110000009953245 ,北京,
600963,岳阳林纸,岳阳林纸股份有限公司,430000000005066 ,湖南,
600965,福成股份,河北福成五丰食品股份有限公司,911310007216883860,河北,
600966,博汇纸业,山东博汇纸业股份有限公司,913700007063975130,山东,
600967,北方创业,包头北方创业股份有限公司,91150000720180740Y,内蒙古,
600969,郴电国际,湖南郴电国际发展股份有限公司,914310007225163081,湖南,
600970,中材国际,中国中材国际工程股份有限公司,91320000710929340E,江苏,
600971,恒源煤电,安徽恒源煤电股份有限公司,340000000033192 ,安徽,
600973,宝胜股份,宝胜科技创新股份有限公司,913210007185461766,江苏,
600975,新五丰,湖南新五丰股份有限公司,430000400002249 ,湖南,
600976,健民集团,健民药业集团股份有限公司,91420100177701849P,湖北,
600977,中国电影,中国电影股份有限公司,100000000042926 ,北京,
600978,宜华生活,宜华生活科技股份有限公司,440000400001329 ,广东,
600979,广安爱众,四川广安爱众股份有限公司,510000000006202 ,四川,
600980,北矿科技,北矿科技股份有限公司,100000000034250 ,北京,
600981,汇鸿集团,江苏汇鸿国际集团股份有限公司,320000000004119 ,江苏,
600982,宁波热电,宁波热电股份有限公司,9133020061026285X3,浙江,
600983,惠而浦,惠而浦（中国）股份有限公司,91340100610307130N,安徽,
600984,建设机械,陕西建设机械股份有限公司,610000100069197 ,陕西,
600985,雷鸣科化,安徽雷鸣科化股份有限公司,91340600711775718W,安徽,
600986,科达股份,科达集团股份有限公司,91370000164960593R,山东,
600987,航民股份,浙江航民股份有限公司,91330000704277796X,浙江,
600988,赤峰黄金,赤峰吉隆黄金矿业股份有限公司,440101000101432 ,内蒙古,
600990,四创电子,安徽四创电子股份有限公司,91340000719986552R,安徽,
600992,贵绳股份,贵州钢绳股份有限公司,915203002147892034,贵州,
600993,马应龙,马应龙药业集团股份有限公司,420100000014150 ,湖北,
600995,文山电力,云南文山电力股份有限公司,91530000709829203J,云南,
600997,开滦股份,开滦能源化工股份有限公司,130000000022087 ,河北,
600998,九州通,九州通医药集团股份有限公司,420000400000103 ,湖北,
600999,招商证券,招商证券股份有限公司,440301102746898 ,深圳,
601000,唐山港,唐山港集团股份有限公司,130000000018772 ,河北,
601001,大同煤业,大同煤业股份有限公司,140000100094251 ,山西,
601002,晋亿实业,晋亿实业股份有限公司,913300006094582496,浙江,
601003,柳钢股份,柳州钢铁股份有限公司,450200000000013 ,广西,
601005,重庆钢铁,重庆钢铁股份有限公司,500000400003546 ,重庆,
601006,大秦铁路,大秦铁路股份有限公司,100000000039278 ,山西,
601007,金陵饭店,金陵饭店股份有限公司,913200007455797746,江苏,
601008,连云港,江苏连云港港口股份有限公司,913207007322513070,江苏,
601009,南京银行,南京银行股份有限公司,913201002496827567,江苏,
601010,文峰股份,文峰大世界连锁发展股份有限公司,320600000102306 ,江苏,
601011,宝泰隆,宝泰隆新材料股份有限公司,91230900749673100C,黑龙江,
601012,隆基股份,西安隆基硅材料股份有限公司,916101167101813521,陕西,
601015,陕西黑猫,陕西黑猫焦化股份有限公司,91610000755217689E,陕西,
601016,节能风电,中节能风力发电股份有限公司,100000000040090 ,北京,
601018,宁波港,宁波港股份有限公司,330200400022586 ,浙江,
601020,华钰矿业,西藏华钰矿业股份有限公司,91540091741900655B,西藏,
601021,春秋航空,春秋航空股份有限公司,310227001340394 ,上海,
601028,玉龙股份,江苏玉龙钢管股份有限公司,320200000123451 ,江苏,
601038,一拖股份,第一拖拉机股份有限公司,410000400013049 ,河南,
601058,赛轮金宇,赛轮金宇集团股份有限公司,91370200743966332L,山东,
601069,西部黄金,西部黄金股份有限公司,650200030002573 ,新疆,
601088,中国神华,中国神华能源股份有限公司,100000000039286 ,北京,
601098,中南传媒,中南出版传媒集团股份有限公司,914300006828265624,湖南,
601099,太平洋,太平洋证券股份有限公司,91530000757165982D,云南,
601100,恒立液压,江苏恒立液压股份有限公司,91320400773797680R,江苏,
601101,昊华能源,北京昊华能源股份有限公司,110000005219835 ,北京,
601106,中国一重,中国第一重型机械股份公司,100000000041982 ,黑龙江,
601107,四川成渝,四川成渝高速公路股份有限公司,510000400003856 ,四川,
601111,中国国航,中国国际航空股份有限公司,100000400011521 ,北京,
601113,华鼎股份,义乌华鼎锦纶股份有限公司,91330000745826157T,浙江,
601116,三江购物,三江购物俱乐部股份有限公司,91330200704881846L,浙江,
601117,中国化学,中国化学工程股份有限公司,100000000041837 ,北京,
601118,海南橡胶,海南天然橡胶产业集团股份有限公司,914600007674880643,海南,
601126,四方股份,北京四方继保自动化股份有限公司,91110000625904675J,北京,
601127,小康股份,重庆小康工业集团股份有限公司,500106000013462 ,重庆,
601137,博威合金,宁波博威合金材料股份有限公司,330200400030287 ,浙江,
601139,深圳燃气,深圳市燃气集团股份有限公司,440301501128985 ,深圳,
601155,新城控股,新城控股集团股份有限公司,320483000091688 ,江苏,
601158,重庆水务,重庆水务集团股份有限公司,500000000003412 ,重庆,
601166,兴业银行,兴业银行股份有限公司,91350000158142711F,福建,
601168,西部矿业,西部矿业股份有限公司,916300007104492831,青海,
601169,北京银行,北京银行股份有限公司,91110000101174712L,北京,
601177,杭齿前进,杭州前进齿轮箱集团股份有限公司,91330000704277673W,浙江,
601179,中国西电,中国西电电气股份有限公司,91610000673263286L,陕西,
601186,中国铁建,中国铁建股份有限公司,91110000710935150D,北京,
601188,龙江交通,黑龙江交通发展股份有限公司,230000100070407 ,黑龙江,
601198,东兴证券,东兴证券股份有限公司,91110000710935441G,北京,
601199,江南水务,江苏江南水务股份有限公司,320000000018971 ,江苏,
601208,东材科技,四川东材科技集团股份有限公司,915107002054198848,四川,
601211,国泰君安,国泰君安证券股份有限公司,9131000063159284XQ,上海,
601216,君正集团,内蒙古君正能源化工集团股份有限公司,9115030074389683XQ,内蒙古,
601218,吉鑫科技,江苏吉鑫风能科技股份有限公司,320281000077927 ,江苏,
601222,林洋能源,江苏林洋能源股份有限公司,913206006083861677,江苏,
601225,陕西煤业,陕西煤业股份有限公司,610000100168082 ,陕西,
601226,华电重工,华电重工股份有限公司,911100006835529627,北京,
601231,环旭电子,环旭电子股份有限公司,91310000745611834X,上海,
601233,桐昆股份,桐昆集团股份有限公司,91330000146846252J,浙江,
601238,广汽集团,广州汽车集团股份有限公司,440101000009080 ,广东,
601258,庞大集团,庞大汽贸集团股份有限公司,130200000020075 ,河北,
601288,农业银行,中国农业银行股份有限公司,911100001000054748,北京,
601311,骆驼股份,骆驼集团股份有限公司,91420600706893517D,湖北,
601313,江南嘉捷,江南嘉捷电梯股份有限公司,913200001380174898,江苏,
601318,中国平安,中国平安保险（集团）股份有限公司,91440300100012316L,深圳,
601328,交通银行,交通银行股份有限公司,9131000010000595XD,上海,
601333,广深铁路,广深铁路股份有限公司,440301103661840 ,广东,
601336,新华保险,新华人寿保险股份有限公司,911100001000238753,北京,
601339,百隆东方,百隆东方股份有限公司,913302007614542424,浙江,
601368,绿城水务,广西绿城水务股份有限公司,450000000006005 ,广西,
601369,陕鼓动力,西安陕鼓动力股份有限公司,610100100006750 ,陕西,
601377,兴业证券,兴业证券股份有限公司,91350000158159898D,福建,
601388,怡球资源,怡球金属资源再生（中国）股份有限公司,9132050072664477XN,江苏,
601390,中国中铁,中国中铁股份有限公司,91110000710935003U,北京,
601398,工商银行,中国工商银行股份有限公司,91100000100003962T,内蒙古,
601515,东风股份,汕头东风印刷股份有限公司,440500400005944 ,广东,
601518,吉林高速,吉林高速公路股份有限公司,220000000149648 ,吉林,
601519,大智慧,上海大智慧股份有限公司,913100007031304856,上海,
601555,东吴证券,东吴证券股份有限公司,91320000137720519P,江苏,
601558,华锐风电,华锐风电科技（集团）股份有限公司,911100007848002673,北京,
601566,九牧王,九牧王股份有限公司,91350000759352255T,福建,
601567,三星医疗,宁波三星医疗电气股份有限公司,9133020079603386X0,浙江,
601579,会稽山,会稽山绍兴酒股份有限公司,91330000609661933L,浙江,
601588,北辰实业,北京北辰实业股份有限公司,91110000633791930G,北京,
601595,上海电影,上海电影股份有限公司,310104000086935 ,上海,
601599,鹿港文化,江苏鹿港文化股份有限公司,320582000054425 ,江苏,
601600,中国铝业,中国铝业股份有限公司,911100007109288314,北京,
601601,中国太保,中国太平洋保险（集团）股份有限公司,91310000132211707B,上海,
601607,上海医药,上海医药集团股份有限公司,9131000013358488X7,上海,
601608,中信重工,中信重工机械股份有限公司,410300110053941 ,河南,
601611,中国核建,中国核工业建设股份有限公司,100000000043017 ,北京,
601616,广电电气,上海广电电气（集团）股份有限公司,91310000630505898N,上海,
601618,中国中冶,中国冶金科工股份有限公司,100000000041958 ,北京,
601628,中国人寿,中国人寿保险股份有限公司,9110000071092841XX,北京,
601633,长城汽车,长城汽车股份有限公司,91130000105941835E,河北,
601636,旗滨集团,株洲旗滨集团股份有限公司,430200000033448 ,湖南,
601666,平煤股份,平顶山天安煤业股份有限公司,91410000727034084A,河南,
601668,中国建筑,中国建筑股份有限公司,100000000041378 ,北京,
601669,中国电建,中国电力建设股份有限公司,100000000042397 ,北京,
601677,明泰铝业,河南明泰铝业股份有限公司,91410181170508042W,河南,
601678,滨化股份,滨化集团股份有限公司,91370000166926751K,山东,
601688,华泰证券,华泰证券股份有限公司,320000000000192 ,江苏,
601689,拓普集团,宁波拓普集团股份有限公司,330200400001159 ,浙江,
601699,潞安环能,山西潞安环保能源开发股份有限公司,140000100094202 ,山西,
601700,风范股份,常熟风范电力设备股份有限公司,9132050025142000XL,江苏,
601717,郑煤机,郑州煤矿机械集团股份有限公司,91410100170033534A,河南,
601718,际华集团,际华集团股份有限公司,91110000710934270X,北京,
601727,上海电气,上海电气集团股份有限公司,91310000759565082B,上海,
601766,中国中车,中国中车股份有限公司,911100007109352226,北京,
601777,力帆股份,力帆实业（集团）股份有限公司,915000006220209463,重庆,
601788,光大证券,光大证券股份有限公司,100000400009059 ,上海,
601789,宁波建工,宁波建工股份有限公司,91330200768520599R,浙江,
601798,蓝科高新,甘肃蓝科石化高新装备股份有限公司,91620000224529093P,甘肃,
601799,星宇股份,常州星宇车灯股份有限公司,320400000020916 ,江苏,
601800,中国交建,中国交通建设股份有限公司,100000000040563 ,北京,
601801,皖新传媒,安徽新华传媒股份有限公司,91340000705041507Y,安徽,
601808,中海油服,中海油田服务股份有限公司,100000000036124 ,天津,
601811,新华文轩,新华文轩出版传媒股份有限公司,510000000035653 ,四川,
601818,光大银行,中国光大银行股份有限公司,91110000100011743X,北京,
601857,中国石油,中国石油天然气股份有限公司,91110000710925462X,北京,
601866,中海集运,中海集装箱运输股份有限公司,310000400373772 ,上海,
601872,招商轮船,招商局能源运输股份有限公司,91310000710933112E,上海,
601877,正泰电器,浙江正泰电器股份有限公司,91330000142944445H,浙江,
601880,大连港,大连港股份有限公司,91210200782451606Q,辽宁,
601886,江河集团,江河创建集团股份有限公司,110000000236322 ,北京,
601888,中国国旅,中国国旅股份有限公司,911100007109353457,北京,
601890,亚星锚链,江苏亚星锚链股份有限公司,91321200141076367Y,江苏,
601898,中煤能源,中国中煤能源股份有限公司,91110000710934289T,北京,
601899,紫金矿业,紫金矿业集团股份有限公司,350000100016737 ,福建,
601900,南方传媒,南方出版传媒股份有限公司,91440000699718840J,广东,
601901,方正证券,方正证券股份有限公司,914300001429279950,湖南,
601908,京运通,北京京运通科技股份有限公司,911100007415849989,北京,
601918,*ST新集,国投新集能源股份有限公司,913404007109235209,安徽,
601919,中国远洋,中国远洋控股股份有限公司,91120118MA0603879K,天津,
601928,凤凰传媒,江苏凤凰出版传媒股份有限公司,320000000001056 ,江苏,
601929,吉视传媒,吉视传媒股份有限公司,22010901000124X,吉林,
601933,永辉超市,永辉超市股份有限公司,91350000727900106T,福建,
601939,建设银行,中国建设银行股份有限公司,100000000039122 ,北京,
601958,金钼股份,金堆城钼业股份有限公司,610000100018555 ,陕西,
601965,中国汽研,中国汽车工程研究院股份有限公司,91500000450402824H,重庆,
601966,玲珑轮胎,山东玲珑轮胎股份有限公司,370600400002377 ,山东,
601968,宝钢包装,上海宝钢包装股份有限公司,91310000760591990X,上海,
601969,海南矿业,海南矿业股份有限公司,914600006651113978,海南,
601985,中国核电,中国核能电力股份有限公司,91110000710935425T,北京,
601988,中国银行,中国银行股份有限公司,911000001000013428,北京,
601989,中国重工,中国船舶重工股份有限公司,100000000041521 ,北京,
601991,大唐发电,大唐国际发电股份有限公司,100000400007893 ,北京,
601992,金隅股份,北京金隅股份有限公司,91110000783952840Y,北京,
601996,丰林集团,广西丰林木业集团股份有限公司,9145000071889201XR,广西,
601997,贵阳银行,贵阳银行股份有限公司,520000000021899 ,贵州,
601998,中信银行,中信银行股份有限公司,91110000101690725E,北京,
601999,出版传媒,北方联合出版传媒（集团）股份有限公司,210000004928153 ,辽宁,
603000,人民网,人民网股份有限公司,91110000710933198U,北京,
603001,奥康国际,浙江奥康鞋业股份有限公司,9133000076251901XW,浙江,
603002,宏昌电子,宏昌电子材料股份有限公司,440101400044926 ,广东,
603003,龙宇燃油,上海龙宇燃油股份有限公司,91310000630723959H,上海,
603005,晶方科技,苏州晶方半导体科技股份有限公司,913200007746765307,江苏,
603006,联明股份,上海联明机械股份有限公司,913100007465419113,上海,
603007,花王股份,江苏花王园艺股份有限公司,321181000046029 ,江苏,
603008,喜临门,喜临门家具股份有限公司,91330000143011639A,浙江,
603009,北特科技,上海北特科技股份有限公司,91310000740291843G,上海,
603010,万盛股份,浙江万盛股份有限公司,331082000015279 ,浙江,
603011,合锻智能,合肥合锻智能制造股份有限公司,340000400003370 ,安徽,
603012,创力集团,上海创力集团股份有限公司,91310000754798223N,上海,
603015,弘讯科技,宁波弘讯科技股份有限公司,330200400032405 ,浙江,
603016,新宏泰,无锡新宏泰电器科技股份有限公司,320200000171045 ,江苏,
603017,中衡设计,中衡设计集团股份有限公司,320594000030267 ,江苏,
603018,设计股份,中设设计集团股份有限公司,91320000780270414F,江苏,
603019,中科曙光,曙光信息产业股份有限公司,91120000783342508F,天津,
603020,爱普股份,爱普香料集团股份有限公司,9131000063207506XW,上海,
603021,山东华鹏,山东华鹏玻璃股份有限公司,913710007060840744,山东,
603022,新通联,上海新通联包装股份有限公司,91310000631540230N,上海,
603023,威帝股份,哈尔滨威帝电子股份有限公司,91230199723661865E,黑龙江,
603025,大豪科技,北京大豪科技股份有限公司,110105001689201 ,北京,
603026,石大胜华,山东石大胜华化工集团股份有限公司,370000018078251 ,山东,
603027,千禾味业,千禾味业食品股份有限公司,91511400207311690E,四川,
603028,赛福天,江苏赛福天钢索股份有限公司,320200400023587 ,江苏,
603029,天鹅股份,山东天鹅棉业机械股份有限公司,370000018076439 ,山东,
603030,全筑股份,上海全筑建筑装饰集团股份有限公司,91310000631265080C,上海,
603031,安德利,安徽安德利百货股份有限公司,341421000003357 ,安徽,
603066,音飞储存,南京音飞储存设备股份有限公司,91320100738866409D,江苏,
603069,海汽集团,海南海汽运输集团股份有限公司,460000000019676 ,海南,
603077,和邦生物,四川和邦生物科技股份有限公司,91511100740039656L,四川,
603085,天成自控,浙江天成自控股份有限公司,91330000704715960K,浙江,
603088,宁波精达,宁波精达成形装备股份有限公司,330200000071060 ,浙江,
603090,宏盛股份,无锡宏盛换热器制造股份有限公司,320211000081945 ,江苏,
603099,长白山,长白山旅游股份有限公司,912200007868493986,吉林,
603100,川仪股份,重庆川仪自动化股份有限公司,91500109203226384B,重庆,
603101,汇嘉时代,新疆汇嘉时代百货股份有限公司,650000060000125 ,新疆,
603108,润达医疗,上海润达医疗科技股份有限公司,91310000631344037Q,上海,
603111,康尼机电,南京康尼机电股份有限公司,320192000005416 ,江苏,
603116,红蜻蜓,浙江红蜻蜓鞋业股份有限公司,330300000005900 ,浙江,
603117,万林股份,江苏万林现代物流股份有限公司,9132120066836666XC,江苏,
603118,共进股份,深圳市共进电子股份有限公司,440301102814626 ,深圳,
603123,翠微股份,北京翠微大厦股份有限公司,110000005269289 ,北京,
603126,中材节能,中材节能股份有限公司,91120000700492827M,天津,
603128,华贸物流,港中旅华贸国际物流股份有限公司,913100006072270179,上海,
603131,上海沪工,上海沪工焊接集团股份有限公司,310229000200834 ,上海,
603158,腾龙股份,常州腾龙汽车零部件股份有限公司,91320400773797816G,江苏,
603159,上海亚虹,上海亚虹模具股份有限公司,310226000096615 ,上海,
603166,福达股份,桂林福达股份有限公司,914503001991037270,广西,
603167,渤海轮渡,渤海轮渡股份有限公司,91370000863046151N,山东,
603168,莎普爱思,浙江莎普爱思药业股份有限公司,91330000146644116H,浙江,
603169,兰石重装,兰州兰石重型装备股份有限公司,916200007202575254,甘肃,
603188,亚邦股份,江苏亚邦染料股份有限公司,320400000018492 ,江苏,
603198,迎驾贡酒,安徽迎驾贡酒股份有限公司,91341500756807242A,安徽,
603199,九华旅游,安徽九华山旅游发展股份有限公司,341700000005313 ,安徽,
603222,济民制药,浙江济民制药股份有限公司,91330000610008739T,浙江,
603223,恒通股份,恒通物流股份有限公司,370681228019802 ,山东,
603227,雪峰科技,新疆雪峰科技（集团）股份有限公司,916500002286626765,新疆,
603268,松发股份,广东松发陶瓷股份有限公司,914451007408274093,广东,
603288,海天味业,佛山市海天调味食品股份有限公司,91440600722448755D,广东,
603299,井神股份,江苏井神盐化股份有限公司,91320800720586548C,江苏,
603300,华铁科技,浙江华铁建筑安全科技股份有限公司,91330000682900435M,浙江,
603306,华懋科技,华懋（厦门）新材料科技股份有限公司,350200400003478 ,福建,
603308,应流股份,安徽应流机电股份有限公司,91340000719975888H,安徽,
603309,维力医疗,广州维力医疗器械股份有限公司,440126400010558 ,广东,
603311,金海环境,浙江金海环境技术股份有限公司,330600400013808 ,浙江,
603315,福鞍股份,辽宁福鞍重工股份有限公司,91210300761843408F,辽宁,
603318,派思股份,大连派思燃气系统股份有限公司,210241400000445 ,辽宁,
603322,超讯通信,广东超讯通信技术股份有限公司,440101000030304 ,广东,
603328,依顿电子,广东依顿电子科技股份有限公司,440000400006809 ,广东,
603333,明星电缆,四川明星电缆股份有限公司,915111007523025620,四川,
603338,浙江鼎力,浙江鼎力机械股份有限公司,913300007743880298,浙江,
603339,四方冷链,南通四方冷链装备股份有限公司,320683000131071 ,江苏,
603355,莱克电气,莱克电气股份有限公司,320500400029039 ,江苏,
603366,日出东方,日出东方太阳能股份有限公司,913207001389723206,江苏,
603368,柳州医药,广西柳州医药股份有限公司,91450200198592223L,广西,
603369,今世缘,江苏今世缘酒业股份有限公司,91320800139859741X,江苏,
603377,东方时尚,东方时尚驾驶学校股份有限公司,91110000778603005J,北京,
603398,邦宝益智,广东邦宝益智玩具股份有限公司,440500400007160 ,广东,
603399,新华龙,锦州新华龙钼业股份有限公司,91210700749779175E,辽宁,
603456,九洲药业,浙江九洲药业股份有限公司,91330000704676703E,浙江,
603508,思维列控,河南思维自动化设备股份有限公司,410199000003266 ,河南,
603515,欧普照明,欧普照明股份有限公司,310115001094172 ,上海,
603518,维格娜丝,维格娜丝时装股份有限公司,91320100738899403P,江苏,
603519,立霸股份,江苏立霸实业股份有限公司,320000000041339 ,江苏,
603520,司太立,浙江司太立制药股份有限公司,91330000704720655L,浙江,
603528,多伦科技,南京多伦科技股份有限公司,320100400008026 ,江苏,
603555,贵人鸟,贵人鸟股份有限公司,913500007640583922,福建,
603558,健盛集团,浙江健盛集团股份有限公司,330881000004672 ,浙江,
603566,普莱柯,普莱柯生物工程股份有限公司,9141030074070138X6,河南,
603567,珍宝岛,黑龙江珍宝岛药业股份有限公司,230322100000050 ,黑龙江,
603568,伟明环保,浙江伟明环保股份有限公司,91330000734522019A,浙江,
603569,长久物流,北京长久物流股份有限公司,110113006133521 ,北京,
603588,高能环境,北京高能时代环境技术股份有限公司,911100001022884121,北京,
603589,口子窖,安徽口子酒业股份有限公司,340600000017894 ,安徽,
603598,引力传媒,引力传媒股份有限公司,110108008814307 ,北京,
603599,广信股份,安徽广信农化股份有限公司,342523000010632 ,安徽,
603600,永艺股份,永艺家具股份有限公司,913300007284720788,浙江,
603601,再升科技,重庆再升科技股份有限公司,915001126635648352,重庆,
603606,东方电缆,宁波东方电缆股份有限公司,330200000011796 ,浙江,
603608,天创时尚,广州天创时尚鞋业股份有限公司,440126400006657 ,广东,
603609,禾丰牧业,辽宁禾丰牧业股份有限公司,9121000074712989XU,辽宁,
603611,诺力股份,诺力机械股份有限公司,330000000000860 ,浙江,
603616,韩建河山,北京韩建河山管业股份有限公司,110111007294741 ,北京,
603618,杭电股份,杭州电缆股份有限公司,91330000609120811K,浙江,
603636,南威软件,南威软件股份有限公司,350500100024401 ,福建,
603663,三祥新材,三祥新材股份有限公司,350900400000262 ,福建,
603669,灵康药业,灵康药业集团股份有限公司,915422007543753944,西藏,
603678,火炬电子,福建火炬电子科技股份有限公司,913500001562023628,福建,
603686,龙马环卫,福建龙马环卫装备股份有限公司,350800100008357 ,福建,
603688,石英股份,江苏太平洋石英股份有限公司,91320700139326953H,江苏,
603696,安记食品,安记食品股份有限公司,913500006118811182,福建,
603698,航天工程,航天长征化学工程股份有限公司,91110000663105807B,北京,
603699,纽威股份,苏州纽威阀门股份有限公司,91320500743905732G,江苏,
603701,德宏股份,浙江德宏汽车电子电器股份有限公司,330508000004491 ,浙江,
603703,盛洋科技,浙江盛洋科技股份有限公司,91330000749843368W,浙江,
603718,海利生物,上海海利生物技术股份有限公司,9131000013413459XC,上海,
603726,朗迪集团,浙江朗迪集团股份有限公司,330200000054903 ,浙江,
603729,龙韵股份,上海龙韵广告传播股份有限公司,91310000751468181F,上海,
603737,三棵树,三棵树涂料股份有限公司,350300100001580 ,福建,
603766,隆鑫通用,隆鑫通用动力股份有限公司,915001076608997871,重庆,
603778,乾景园林,北京乾景园林股份有限公司,9111000074473877XT,北京,
603779,威龙股份,威龙葡萄酒股份有限公司,370000200000790 ,山东,
603788,宁波高发,宁波高发汽车控制系统股份有限公司,9133020071331910XJ,浙江,
603789,星光农机,星光农机股份有限公司,91330000759058101Y,浙江,
603798,康普顿,青岛康普顿科技股份有限公司,913702007569030236,山东,
603799,华友钴业,浙江华友钴业股份有限公司,913300007368873961,浙江,
603800,道森股份,苏州道森钻采设备股份有限公司,9132050073178411X3,江苏,
603806,福斯特,杭州福斯特光伏材料股份有限公司,91330000749463090B,浙江,
603808,歌力思,深圳歌力思服饰股份有限公司,440301501123287 ,深圳,
603818,曲美家居,曲美家居集团股份有限公司,110000004326698 ,北京,
603822,嘉澳环保,浙江嘉澳环保科技股份有限公司,330400400001753 ,浙江,
603828,柯利达,苏州柯利达装饰股份有限公司,320500000021304 ,江苏,
603838,四通股份,广东四通集团股份有限公司,914451002822856807,广东,
603861,白云电器,广州白云电器设备股份有限公司,914401011910641611,广东,
603866,桃李面包,沈阳桃李面包股份有限公司,91210100242588126L,辽宁,
603868,飞科电器,上海飞科电器股份有限公司,91310000789541823F,上海,
603869,北部湾旅,北部湾旅游股份有限公司,450500000000593 ,广西,
603883,老百姓,老百姓大药房连锁股份有限公司,91430000782853875C,湖南,
603885,吉祥航空,上海吉祥航空股份有限公司,913100007867226104,上海,
